raceId,driverId,stop,lap,time,duration,milliseconds,year,round,circuitId,race_name,race_date,driver_name,driver_nationality,code
878,811,1,20,13:38:57,22.143,22143,2012,19,69,United States Grand Prix,2012-11-18,Bruno Senna,Brazilian,SEN
878,20,1,21,13:40:02,20.904,20904,2012,19,69,United States Grand Prix,2012-11-18,Sebastian Vettel,German,VET
878,814,1,21,13:40:40,22.498,22498,2012,19,69,United States Grand Prix,2012-11-18,Paul di Resta,British,DIR
878,813,1,21,13:40:43,22.342,22342,2012,19,69,United States Grand Prix,2012-11-18,Pastor Maldonado,Venezuelan,MAL
878,5,1,21,13:41:14,22.713,22713,2012,19,69,United States Grand Prix,2012-11-18,Heikki Kovalainen,Finnish,KOV
878,10,1,21,13:41:15,23.092,23092,2012,19,69,United States Grand Prix,2012-11-18,Timo Glock,German,GLO
878,815,1,22,13:42:28,22.079,22079,2012,19,69,United States Grand Prix,2012-11-18,Sergio Pérez,Mexican,PER
878,808,1,23,13:44:41,22.762,22762,2012,19,69,United States Grand Prix,2012-11-18,Vitaly Petrov,Russian,PET
878,8,1,24,13:45:33,24.840,24840,2012,19,69,United States Grand Prix,2012-11-18,Kimi Räikkönen,Finnish,RAI
878,37,1,24,13:47:04,24.798,24798,2012,19,69,United States Grand Prix,2012-11-18,Pedro de la Rosa,Spanish,DLR
878,39,1,25,13:48:53,24.497,24497,2012,19,69,United States Grand Prix,2012-11-18,Narain Karthikeyan,Indian,KAR
878,13,1,26,13:49:03,21.520,21520,2012,19,69,United States Grand Prix,2012-11-18,Felipe Massa,Brazilian,MAS
878,819,1,26,13:50:13,22.379,22379,2012,19,69,United States Grand Prix,2012-11-18,Charles Pic,French,PIC
878,817,1,30,13:56:20,22.651,22651,2012,19,69,United States Grand Prix,2012-11-18,Daniel Ricciardo,Australian,RIC
878,814,2,30,13:56:45,22.444,22444,2012,19,69,United States Grand Prix,2012-11-18,Paul di Resta,British,DIR
878,3,1,34,14:03:17,21.346,21346,2012,19,69,United States Grand Prix,2012-11-18,Nico Rosberg,German,ROS
878,18,1,35,14:04:36,21.445,21445,2012,19,69,United States Grand Prix,2012-11-18,Jenson Button,British,BUT
878,30,2,39,14:12:20,21.297,21297,2012,19,69,United States Grand Prix,2012-11-18,Michael Schumacher,German,MSC
879,8,1,5,14:10:08,21.541,21541,2012,20,18,Brazilian Grand Prix,2012-11-25,Kimi Räikkönen,Finnish,RAI
879,30,1,5,14:10:23,25.980,25980,2012,20,18,Brazilian Grand Prix,2012-11-25,Michael Schumacher,German,MSC
879,155,1,8,14:14:32,27.266,27266,2012,20,18,Brazilian Grand Prix,2012-11-25,Kamui Kobayashi,Japanese,KOB
879,30,2,8,14:15:29,22.486,22486,2012,20,18,Brazilian Grand Prix,2012-11-25,Michael Schumacher,German,MSC
879,3,1,9,14:16:06,23.018,23018,2012,20,18,Brazilian Grand Prix,2012-11-25,Nico Rosberg,German,ROS
879,817,1,9,14:16:07,22.838,22838,2012,20,18,Brazilian Grand Prix,2012-11-25,Daniel Ricciardo,Australian,RIC
879,17,1,9,14:16:09,23.127,23127,2012,20,18,Brazilian Grand Prix,2012-11-25,Mark Webber,Australian,WEB
879,1,1,10,14:17:17,24.410,24410,2012,20,18,Brazilian Grand Prix,2012-11-25,Lewis Hamilton,British,HAM
879,4,1,10,14:17:29,22.472,22472,2012,20,18,Brazilian Grand Prix,2012-11-25,Fernando Alonso,Spanish,ALO
879,20,1,10,14:17:36,20.997,20997,2012,20,18,Brazilian Grand Prix,2012-11-25,Sebastian Vettel,German,VET
879,814,1,10,14:17:37,28.336,28336,2012,20,18,Brazilian Grand Prix,2012-11-25,Paul di Resta,British,DIR
879,39,1,13,14:22:30,27.113,27113,2012,20,18,Brazilian Grand Prix,2012-11-25,Narain Karthikeyan,Indian,KAR
879,819,1,13,14:22:37,24.427,24427,2012,20,18,Brazilian Grand Prix,2012-11-25,Charles Pic,French,PIC
879,10,1,14,14:23:56,23.251,23251,2012,20,18,Brazilian Grand Prix,2012-11-25,Timo Glock,German,GLO
879,808,1,14,14:23:58,23.031,23031,2012,20,18,Brazilian Grand Prix,2012-11-25,Vitaly Petrov,Russian,PET
879,37,1,14,14:24:13,25.787,25787,2012,20,18,Brazilian Grand Prix,2012-11-25,Pedro de la Rosa,Spanish,DLR
879,13,1,15,14:25:26,22.596,22596,2012,20,18,Brazilian Grand Prix,2012-11-25,Felipe Massa,Brazilian,MAS
879,818,1,15,14:25:27,22.362,22362,2012,20,18,Brazilian Grand Prix,2012-11-25,Jean-Éric Vergne,French,VER
879,5,1,15,14:25:33,23.429,23429,2012,20,18,Brazilian Grand Prix,2012-11-25,Heikki Kovalainen,Finnish,KOV
879,30,3,17,14:29:13,22.243,22243,2012,20,18,Brazilian Grand Prix,2012-11-25,Michael Schumacher,German,MSC
879,1,2,18,14:29:24,21.606,21606,2012,20,18,Brazilian Grand Prix,2012-11-25,Lewis Hamilton,British,HAM
879,4,2,18,14:29:41,23.000,23000,2012,20,18,Brazilian Grand Prix,2012-11-25,Fernando Alonso,Spanish,ALO
879,155,2,18,14:29:44,24.254,24254,2012,20,18,Brazilian Grand Prix,2012-11-25,Kamui Kobayashi,Japanese,KOB
879,3,2,18,14:29:54,21.806,21806,2012,20,18,Brazilian Grand Prix,2012-11-25,Nico Rosberg,German,ROS
879,814,2,18,14:29:55,21.364,21364,2012,20,18,Brazilian Grand Prix,2012-11-25,Paul di Resta,British,DIR
879,20,2,19,14:31:08,22.016,22016,2012,20,18,Brazilian Grand Prix,2012-11-25,Sebastian Vettel,German,VET
879,17,2,19,14:31:16,21.232,21232,2012,20,18,Brazilian Grand Prix,2012-11-25,Mark Webber,Australian,WEB
879,817,2,19,14:31:25,21.182,21182,2012,20,18,Brazilian Grand Prix,2012-11-25,Daniel Ricciardo,Australian,RIC
879,8,2,19,14:31:26,22.731,22731,2012,20,18,Brazilian Grand Prix,2012-11-25,Kimi Räikkönen,Finnish,RAI
879,13,2,19,14:31:32,21.680,21680,2012,20,18,Brazilian Grand Prix,2012-11-25,Felipe Massa,Brazilian,MAS
879,10,2,19,14:31:36,21.442,21442,2012,20,18,Brazilian Grand Prix,2012-11-25,Timo Glock,German,GLO
879,808,2,19,14:31:43,27.452,27452,2012,20,18,Brazilian Grand Prix,2012-11-25,Vitaly Petrov,Russian,PET
879,5,2,19,14:31:46,38.291,38291,2012,20,18,Brazilian Grand Prix,2012-11-25,Heikki Kovalainen,Finnish,KOV
879,37,2,19,14:32:05,26.573,26573,2012,20,18,Brazilian Grand Prix,2012-11-25,Pedro de la Rosa,Spanish,DLR
879,818,2,20,14:33:06,21.302,21302,2012,20,18,Brazilian Grand Prix,2012-11-25,Jean-Éric Vergne,French,VER
879,819,2,20,14:33:27,22.746,22746,2012,20,18,Brazilian Grand Prix,2012-11-25,Charles Pic,French,PIC
879,39,2,20,14:33:37,26.739,26739,2012,20,18,Brazilian Grand Prix,2012-11-25,Narain Karthikeyan,Indian,KAR
879,3,3,20,14:33:42,24.262,24262,2012,20,18,Brazilian Grand Prix,2012-11-25,Nico Rosberg,German,ROS
879,807,1,23,14:35:55,21.347,21347,2012,20,18,Brazilian Grand Prix,2012-11-25,Nico Hülkenberg,German,HUL
879,18,1,23,14:35:56,21.550,21550,2012,20,18,Brazilian Grand Prix,2012-11-25,Jenson Button,British,BUT
879,818,3,29,14:48:26,25.976,25976,2012,20,18,Brazilian Grand Prix,2012-11-25,Jean-Éric Vergne,French,VER
879,10,3,31,14:51:14,23.544,23544,2012,20,18,Brazilian Grand Prix,2012-11-25,Timo Glock,German,GLO
879,5,3,37,14:59:15,22.721,22721,2012,20,18,Brazilian Grand Prix,2012-11-25,Heikki Kovalainen,Finnish,KOV
879,3,4,50,15:17:16,31.768,31768,2012,20,18,Brazilian Grand Prix,2012-11-25,Nico Rosberg,German,ROS
879,37,3,50,15:17:24,25.375,25375,2012,20,18,Brazilian Grand Prix,2012-11-25,Pedro de la Rosa,Spanish,DLR
879,817,3,51,15:18:04,21.444,21444,2012,20,18,Brazilian Grand Prix,2012-11-25,Daniel Ricciardo,Australian,RIC
879,39,3,51,15:19:00,23.625,23625,2012,20,18,Brazilian Grand Prix,2012-11-25,Narain Karthikeyan,Indian,KAR
879,20,3,52,15:19:17,21.256,21256,2012,20,18,Brazilian Grand Prix,2012-11-25,Sebastian Vettel,German,VET
879,8,3,53,15:21:39,32.309,32309,2012,20,18,Brazilian Grand Prix,2012-11-25,Kimi Räikkönen,Finnish,RAI
879,155,3,54,15:22:32,32.823,32823,2012,20,18,Brazilian Grand Prix,2012-11-25,Kamui Kobayashi,Japanese,KOB
879,30,4,54,15:22:33,21.827,21827,2012,20,18,Brazilian Grand Prix,2012-11-25,Michael Schumacher,German,MSC
879,20,4,54,15:22:38,28.932,28932,2012,20,18,Brazilian Grand Prix,2012-11-25,Sebastian Vettel,German,VET
879,808,3,54,15:23:17,22.702,22702,2012,20,18,Brazilian Grand Prix,2012-11-25,Vitaly Petrov,Russian,PET
879,13,3,55,15:23:33,22.427,22427,2012,20,18,Brazilian Grand Prix,2012-11-25,Felipe Massa,Brazilian,MAS
879,17,3,55,15:23:53,21.006,21006,2012,20,18,Brazilian Grand Prix,2012-11-25,Mark Webber,Australian,WEB
879,819,3,55,15:24:35,23.082,23082,2012,20,18,Brazilian Grand Prix,2012-11-25,Charles Pic,French,PIC
879,4,3,56,15:25:03,21.862,21862,2012,20,18,Brazilian Grand Prix,2012-11-25,Fernando Alonso,Spanish,ALO
879,818,4,56,15:25:47,22.061,22061,2012,20,18,Brazilian Grand Prix,2012-11-25,Jean-Éric Vergne,French,VER
879,37,4,55,15:25:57,24.510,24510,2012,20,18,Brazilian Grand Prix,2012-11-25,Pedro de la Rosa,Spanish,DLR
879,817,4,56,15:26:13,22.923,22923,2012,20,18,Brazilian Grand Prix,2012-11-25,Daniel Ricciardo,Australian,RIC
879,18,2,57,15:26:15,21.456,21456,2012,20,18,Brazilian Grand Prix,2012-11-25,Jenson Button,British,BUT
879,39,4,55,15:26:24,27.480,27480,2012,20,18,Brazilian Grand Prix,2012-11-25,Narain Karthikeyan,Indian,KAR
879,807,2,57,15:26:30,22.250,22250,2012,20,18,Brazilian Grand Prix,2012-11-25,Nico Hülkenberg,German,HUL
879,5,4,56,15:26:34,23.002,23002,2012,20,18,Brazilian Grand Prix,2012-11-25,Heikki Kovalainen,Finnish,KOV
879,10,4,56,15:26:40,24.816,24816,2012,20,18,Brazilian Grand Prix,2012-11-25,Timo Glock,German,GLO
879,814,3,57,15:27:15,22.389,22389,2012,20,18,Brazilian Grand Prix,2012-11-25,Paul di Resta,British,DIR
879,807,3,58,15:28:20,14.128,14128,2012,20,18,Brazilian Grand Prix,2012-11-25,Nico Hülkenberg,German,HUL
879,5,5,59,15:31:24,21.849,21849,2012,20,18,Brazilian Grand Prix,2012-11-25,Heikki Kovalainen,Finnish,KOV
879,817,5,61,15:33:59,21.973,21973,2012,20,18,Brazilian Grand Prix,2012-11-25,Daniel Ricciardo,Australian,RIC
880,18,1,4,17:09:54,22.282,22282,2013,1,1,Australian Grand Prix,2013-03-17,Jenson Button,British,BUT
880,17,1,5,17:11:28,24.240,24240,2013,1,1,Australian Grand Prix,2013-03-17,Mark Webber,Australian,WEB
880,154,1,5,17:11:33,22.239,22239,2013,1,1,Australian Grand Prix,2013-03-17,Romain Grosjean,French,GRO
880,821,1,5,17:11:35,22.316,22316,2013,1,1,Australian Grand Prix,2013-03-17,Esteban Gutiérrez,Mexican,GUT
880,822,1,6,17:13:14,23.528,23528,2013,1,1,Australian Grand Prix,2013-03-17,Valtteri Bottas,Finnish,BOT
880,820,1,6,17:13:26,36.564,36564,2013,1,1,Australian Grand Prix,2013-03-17,Max Chilton,British,CHI
880,20,1,7,17:14:25,21.807,21807,2013,1,1,Australian Grand Prix,2013-03-17,Sebastian Vettel,German,VET
880,823,1,7,17:15:07,24.104,24104,2013,1,1,Australian Grand Prix,2013-03-17,Giedo van der Garde,Dutch,VDG
880,13,1,8,17:16:00,21.754,21754,2013,1,1,Australian Grand Prix,2013-03-17,Felipe Massa,Brazilian,MAS
880,814,1,8,17:16:13,23.010,23010,2013,1,1,Australian Grand Prix,2013-03-17,Paul di Resta,British,DIR
880,819,1,8,17:16:47,23.394,23394,2013,1,1,Australian Grand Prix,2013-03-17,Charles Pic,French,PIC
880,4,1,9,17:17:35,21.792,21792,2013,1,1,Australian Grand Prix,2013-03-17,Fernando Alonso,Spanish,ALO
880,8,1,9,17:17:36,22.709,22709,2013,1,1,Australian Grand Prix,2013-03-17,Kimi Räikkönen,Finnish,RAI
880,818,1,9,17:17:54,23.074,23074,2013,1,1,Australian Grand Prix,2013-03-17,Jean-Éric Vergne,French,VER
880,824,1,9,17:18:08,23.371,23371,2013,1,1,Australian Grand Prix,2013-03-17,Jules Bianchi,French,BIA
880,813,1,10,17:19:36,23.099,23099,2013,1,1,Australian Grand Prix,2013-03-17,Pastor Maldonado,Venezuelan,MAL
880,1,1,13,17:23:56,22.155,22155,2013,1,1,Australian Grand Prix,2013-03-17,Lewis Hamilton,British,HAM
880,3,1,14,17:25:35,22.274,22274,2013,1,1,Australian Grand Prix,2013-03-17,Nico Rosberg,German,ROS
880,817,1,15,17:27:32,23.435,23435,2013,1,1,Australian Grand Prix,2013-03-17,Daniel Ricciardo,Australian,RIC
880,815,1,16,17:29:00,23.677,23677,2013,1,1,Australian Grand Prix,2013-03-17,Sergio Pérez,Mexican,PER
880,823,2,16,17:29:58,23.834,23834,2013,1,1,Australian Grand Prix,2013-03-17,Giedo van der Garde,Dutch,VDG
880,17,2,18,17:32:17,21.717,21717,2013,1,1,Australian Grand Prix,2013-03-17,Mark Webber,Australian,WEB
880,154,2,19,17:33:53,22.133,22133,2013,1,1,Australian Grand Prix,2013-03-17,Romain Grosjean,French,GRO
880,820,2,19,17:34:48,30.838,30838,2013,1,1,Australian Grand Prix,2013-03-17,Max Chilton,British,CHI
880,4,2,20,17:35:01,21.606,21606,2013,1,1,Australian Grand Prix,2013-03-17,Fernando Alonso,Spanish,ALO
880,18,2,20,17:35:24,23.571,23571,2013,1,1,Australian Grand Prix,2013-03-17,Jenson Button,British,BUT
880,16,1,21,17:36:31,22.693,22693,2013,1,1,Australian Grand Prix,2013-03-17,Adrian Sutil,German,SUT
880,20,2,21,17:36:32,22.704,22704,2013,1,1,Australian Grand Prix,2013-03-17,Sebastian Vettel,German,VET
880,13,2,23,17:39:40,21.511,21511,2013,1,1,Australian Grand Prix,2013-03-17,Felipe Massa,Brazilian,MAS
880,815,2,23,17:40:25,22.004,22004,2013,1,1,Australian Grand Prix,2013-03-17,Sergio Pérez,Mexican,PER
880,818,2,24,17:41:44,24.688,24688,2013,1,1,Australian Grand Prix,2013-03-17,Jean-Éric Vergne,French,VER
880,822,2,24,17:42:08,23.215,23215,2013,1,1,Australian Grand Prix,2013-03-17,Valtteri Bottas,Finnish,BOT
880,821,2,27,17:46:47,22.315,22315,2013,1,1,Australian Grand Prix,2013-03-17,Esteban Gutiérrez,Mexican,GUT
880,824,2,27,17:47:07,23.387,23387,2013,1,1,Australian Grand Prix,2013-03-17,Jules Bianchi,French,BIA
880,817,2,30,17:51:27,24.177,24177,2013,1,1,Australian Grand Prix,2013-03-17,Daniel Ricciardo,Australian,RIC
880,1,2,31,17:52:21,22.015,22015,2013,1,1,Australian Grand Prix,2013-03-17,Lewis Hamilton,British,HAM
880,814,2,33,17:55:48,23.051,23051,2013,1,1,Australian Grand Prix,2013-03-17,Paul di Resta,British,DIR
880,8,2,34,17:56:41,22.181,22181,2013,1,1,Australian Grand Prix,2013-03-17,Kimi Räikkönen,Finnish,RAI
880,819,2,33,17:57:12,23.509,23509,2013,1,1,Australian Grand Prix,2013-03-17,Charles Pic,French,PIC
880,823,3,34,17:59:22,23.917,23917,2013,1,1,Australian Grand Prix,2013-03-17,Giedo van der Garde,Dutch,VDG
880,820,3,34,17:59:26,22.948,22948,2013,1,1,Australian Grand Prix,2013-03-17,Max Chilton,British,CHI
880,13,3,36,18:00:04,21.509,21509,2013,1,1,Australian Grand Prix,2013-03-17,Felipe Massa,Brazilian,MAS
880,20,3,37,18:01:32,21.596,21596,2013,1,1,Australian Grand Prix,2013-03-17,Sebastian Vettel,German,VET
880,18,3,37,18:02:18,21.538,21538,2013,1,1,Australian Grand Prix,2013-03-17,Jenson Button,British,BUT
880,154,3,37,18:02:19,22.534,22534,2013,1,1,Australian Grand Prix,2013-03-17,Romain Grosjean,French,GRO
880,17,3,38,18:03:34,21.515,21515,2013,1,1,Australian Grand Prix,2013-03-17,Mark Webber,Australian,WEB
880,4,3,39,18:04:29,21.704,21704,2013,1,1,Australian Grand Prix,2013-03-17,Fernando Alonso,Spanish,ALO
880,822,3,40,18:07:27,24.060,24060,2013,1,1,Australian Grand Prix,2013-03-17,Valtteri Bottas,Finnish,BOT
880,815,3,41,18:08:37,21.705,21705,2013,1,1,Australian Grand Prix,2013-03-17,Sergio Pérez,Mexican,PER
880,1,3,42,18:09:35,21.778,21778,2013,1,1,Australian Grand Prix,2013-03-17,Lewis Hamilton,British,HAM
880,818,3,44,18:13:03,23.160,23160,2013,1,1,Australian Grand Prix,2013-03-17,Jean-Éric Vergne,French,VER
880,16,2,46,18:15:28,22.749,22749,2013,1,1,Australian Grand Prix,2013-03-17,Adrian Sutil,German,SUT
880,824,3,50,18:23:42,22.669,22669,2013,1,1,Australian Grand Prix,2013-03-17,Jules Bianchi,French,BIA
881,20,1,5,16:13:32,21.135,21135,2013,2,2,Malaysian Grand Prix,2013-03-24,Sebastian Vettel,German,VET
881,13,1,5,16:13:49,22.403,22403,2013,2,2,Malaysian Grand Prix,2013-03-24,Felipe Massa,Brazilian,MAS
881,16,1,6,16:15:54,37.833,37833,2013,2,2,Malaysian Grand Prix,2013-03-24,Adrian Sutil,German,SUT
881,817,1,6,16:15:56,22.416,22416,2013,2,2,Malaysian Grand Prix,2013-03-24,Daniel Ricciardo,Australian,RIC
881,8,1,6,16:15:57,25.905,25905,2013,2,2,Malaysian Grand Prix,2013-03-24,Kimi Räikkönen,Finnish,RAI
881,814,1,6,16:15:57,43.713,43713,2013,2,2,Malaysian Grand Prix,2013-03-24,Paul di Resta,British,DIR
881,813,1,6,16:16:01,24.737,24737,2013,2,2,Malaysian Grand Prix,2013-03-24,Pastor Maldonado,Venezuelan,MAL
881,823,1,6,16:16:05,23.252,23252,2013,2,2,Malaysian Grand Prix,2013-03-24,Giedo van der Garde,Dutch,VDG
881,824,1,6,16:16:07,26.546,26546,2013,2,2,Malaysian Grand Prix,2013-03-24,Jules Bianchi,French,BIA
881,822,1,6,16:16:09,24.960,24960,2013,2,2,Malaysian Grand Prix,2013-03-24,Valtteri Bottas,Finnish,BOT
881,820,1,6,16:16:12,30.365,30365,2013,2,2,Malaysian Grand Prix,2013-03-24,Max Chilton,British,CHI
881,17,1,7,16:17:26,21.010,21010,2013,2,2,Malaysian Grand Prix,2013-03-24,Mark Webber,Australian,WEB
881,1,1,7,16:17:30,24.933,24933,2013,2,2,Malaysian Grand Prix,2013-03-24,Lewis Hamilton,British,HAM
881,18,1,7,16:17:43,22.448,22448,2013,2,2,Malaysian Grand Prix,2013-03-24,Jenson Button,British,BUT
881,807,1,7,16:17:44,22.996,22996,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Hülkenberg,German,HUL
881,815,1,7,16:17:51,21.583,21583,2013,2,2,Malaysian Grand Prix,2013-03-24,Sergio Pérez,Mexican,PER
881,154,1,7,16:17:52,22.105,22105,2013,2,2,Malaysian Grand Prix,2013-03-24,Romain Grosjean,French,GRO
881,821,1,7,16:17:55,24.397,24397,2013,2,2,Malaysian Grand Prix,2013-03-24,Esteban Gutiérrez,Mexican,GUT
881,818,1,7,16:17:57,49.216,49216,2013,2,2,Malaysian Grand Prix,2013-03-24,Jean-Éric Vergne,French,VER
881,819,1,7,16:18:03,44.428,44428,2013,2,2,Malaysian Grand Prix,2013-03-24,Charles Pic,French,PIC
881,3,1,8,16:19:28,22.028,22028,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Rosberg,German,ROS
881,813,2,13,16:29:27,32.561,32561,2013,2,2,Malaysian Grand Prix,2013-03-24,Pastor Maldonado,Venezuelan,MAL
881,824,2,17,16:36:29,23.755,23755,2013,2,2,Malaysian Grand Prix,2013-03-24,Jules Bianchi,French,BIA
881,823,2,18,16:38:15,22.706,22706,2013,2,2,Malaysian Grand Prix,2013-03-24,Giedo van der Garde,Dutch,VDG
881,17,2,19,16:38:48,20.736,20736,2013,2,2,Malaysian Grand Prix,2013-03-24,Mark Webber,Australian,WEB
881,817,2,19,16:39:32,22.388,22388,2013,2,2,Malaysian Grand Prix,2013-03-24,Daniel Ricciardo,Australian,RIC
881,820,2,19,16:40:11,22.668,22668,2013,2,2,Malaysian Grand Prix,2013-03-24,Max Chilton,British,CHI
881,13,2,20,16:40:56,21.635,21635,2013,2,2,Malaysian Grand Prix,2013-03-24,Felipe Massa,Brazilian,MAS
881,154,2,20,16:40:57,21.812,21812,2013,2,2,Malaysian Grand Prix,2013-03-24,Romain Grosjean,French,GRO
881,819,2,20,16:41:58,25.015,25015,2013,2,2,Malaysian Grand Prix,2013-03-24,Charles Pic,French,PIC
881,1,2,21,16:42:22,21.465,21465,2013,2,2,Malaysian Grand Prix,2013-03-24,Lewis Hamilton,British,HAM
881,18,2,21,16:42:32,21.028,21028,2013,2,2,Malaysian Grand Prix,2013-03-24,Jenson Button,British,BUT
881,807,2,21,16:42:39,21.699,21699,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Hülkenberg,German,HUL
881,8,2,21,16:42:42,22.677,22677,2013,2,2,Malaysian Grand Prix,2013-03-24,Kimi Räikkönen,Finnish,RAI
881,20,2,22,16:44:00,21.339,21339,2013,2,2,Malaysian Grand Prix,2013-03-24,Sebastian Vettel,German,VET
881,3,2,22,16:44:07,21.079,21079,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Rosberg,German,ROS
881,815,2,22,16:44:32,20.894,20894,2013,2,2,Malaysian Grand Prix,2013-03-24,Sergio Pérez,Mexican,PER
881,821,2,22,16:44:52,22.575,22575,2013,2,2,Malaysian Grand Prix,2013-03-24,Esteban Gutiérrez,Mexican,GUT
881,822,2,22,16:44:54,28.045,28045,2013,2,2,Malaysian Grand Prix,2013-03-24,Valtteri Bottas,Finnish,BOT
881,818,2,26,16:52:14,21.638,21638,2013,2,2,Malaysian Grand Prix,2013-03-24,Jean-Éric Vergne,French,VER
881,823,3,28,16:56:15,25.118,25118,2013,2,2,Malaysian Grand Prix,2013-03-24,Giedo van der Garde,Dutch,VDG
881,824,3,29,16:57:51,22.017,22017,2013,2,2,Malaysian Grand Prix,2013-03-24,Jules Bianchi,French,BIA
881,1,3,30,16:58:00,21.549,21549,2013,2,2,Malaysian Grand Prix,2013-03-24,Lewis Hamilton,British,HAM
881,17,3,31,16:59:38,20.883,20883,2013,2,2,Malaysian Grand Prix,2013-03-24,Mark Webber,Australian,WEB
881,3,3,31,16:59:42,22.114,22114,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Rosberg,German,ROS
881,20,3,32,17:01:24,21.482,21482,2013,2,2,Malaysian Grand Prix,2013-03-24,Sebastian Vettel,German,VET
881,820,3,31,17:01:52,22.115,22115,2013,2,2,Malaysian Grand Prix,2013-03-24,Max Chilton,British,CHI
881,813,3,32,17:03:12,22.703,22703,2013,2,2,Malaysian Grand Prix,2013-03-24,Pastor Maldonado,Venezuelan,MAL
881,819,3,32,17:03:34,23.373,23373,2013,2,2,Malaysian Grand Prix,2013-03-24,Charles Pic,French,PIC
881,13,3,33,17:03:34,21.561,21561,2013,2,2,Malaysian Grand Prix,2013-03-24,Felipe Massa,Brazilian,MAS
881,815,3,33,17:03:40,21.338,21338,2013,2,2,Malaysian Grand Prix,2013-03-24,Sergio Pérez,Mexican,PER
881,817,3,33,17:04:13,22.008,22008,2013,2,2,Malaysian Grand Prix,2013-03-24,Daniel Ricciardo,Australian,RIC
881,807,3,34,17:05:21,22.629,22629,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Hülkenberg,German,HUL
881,8,3,34,17:05:22,21.903,21903,2013,2,2,Malaysian Grand Prix,2013-03-24,Kimi Räikkönen,Finnish,RAI
881,154,3,35,17:07:03,22.385,22385,2013,2,2,Malaysian Grand Prix,2013-03-24,Romain Grosjean,French,GRO
881,821,3,36,17:09:30,22.394,22394,2013,2,2,Malaysian Grand Prix,2013-03-24,Esteban Gutiérrez,Mexican,GUT
881,822,3,40,17:16:24,22.937,22937,2013,2,2,Malaysian Grand Prix,2013-03-24,Valtteri Bottas,Finnish,BOT
881,1,4,41,17:17:00,21.271,21271,2013,2,2,Malaysian Grand Prix,2013-03-24,Lewis Hamilton,British,HAM
881,20,4,42,17:18:37,20.757,20757,2013,2,2,Malaysian Grand Prix,2013-03-24,Sebastian Vettel,German,VET
881,3,4,42,17:18:44,21.202,21202,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Rosberg,German,ROS
881,820,4,41,17:19:43,22.271,22271,2013,2,2,Malaysian Grand Prix,2013-03-24,Max Chilton,British,CHI
881,17,4,43,17:20:16,20.767,20767,2013,2,2,Malaysian Grand Prix,2013-03-24,Mark Webber,Australian,WEB
881,823,4,42,17:21:22,22.744,22744,2013,2,2,Malaysian Grand Prix,2013-03-24,Giedo van der Garde,Dutch,VDG
881,818,3,43,17:21:38,21.702,21702,2013,2,2,Malaysian Grand Prix,2013-03-24,Jean-Éric Vergne,French,VER
881,824,4,43,17:22:37,22.335,22335,2013,2,2,Malaysian Grand Prix,2013-03-24,Jules Bianchi,French,BIA
881,807,4,44,17:22:50,23.198,23198,2013,2,2,Malaysian Grand Prix,2013-03-24,Nico Hülkenberg,German,HUL
881,819,4,43,17:23:04,23.844,23844,2013,2,2,Malaysian Grand Prix,2013-03-24,Charles Pic,French,PIC
881,13,4,47,17:27:39,20.970,20970,2013,2,2,Malaysian Grand Prix,2013-03-24,Felipe Massa,Brazilian,MAS
881,821,4,51,17:35:38,22.542,22542,2013,2,2,Malaysian Grand Prix,2013-03-24,Esteban Gutiérrez,Mexican,GUT
881,815,4,54,17:40:12,21.366,21366,2013,2,2,Malaysian Grand Prix,2013-03-24,Sergio Pérez,Mexican,PER
882,17,1,1,15:05:52,21.287,21287,2013,3,17,Chinese Grand Prix,2013-04-14,Mark Webber,Australian,WEB
882,817,1,4,15:11:03,24.946,24946,2013,3,17,Chinese Grand Prix,2013-04-14,Daniel Ricciardo,Australian,RIC
882,1,1,5,15:12:45,20.379,20379,2013,3,17,Chinese Grand Prix,2013-04-14,Lewis Hamilton,British,HAM
882,3,1,5,15:12:50,22.299,22299,2013,3,17,Chinese Grand Prix,2013-04-14,Nico Rosberg,German,ROS
882,819,1,5,15:12:59,21.265,21265,2013,3,17,Chinese Grand Prix,2013-04-14,Charles Pic,French,PIC
882,4,1,6,15:14:28,19.719,19719,2013,3,17,Chinese Grand Prix,2013-04-14,Fernando Alonso,Spanish,ALO
882,8,1,6,15:14:31,20.753,20753,2013,3,17,Chinese Grand Prix,2013-04-14,Kimi Räikkönen,Finnish,RAI
882,824,1,6,15:14:46,21.097,21097,2013,3,17,Chinese Grand Prix,2013-04-14,Jules Bianchi,French,BIA
882,823,1,6,15:14:51,20.905,20905,2013,3,17,Chinese Grand Prix,2013-04-14,Giedo van der Garde,Dutch,VDG
882,13,1,7,15:16:16,20.753,20753,2013,3,17,Chinese Grand Prix,2013-04-14,Felipe Massa,Brazilian,MAS
882,154,1,7,15:16:21,20.083,20083,2013,3,17,Chinese Grand Prix,2013-04-14,Romain Grosjean,French,GRO
